Date,Company,Account,AU,Currency,PrimaryAccount,SecondaryAccount,GL Balance,IHUB Balance
2023-12-31 00:00:00,Theta Holdings,1005,321.31,NZD,2009,3012,529435.14,530448.78
2023-01-02 00:00:00,Gamma Inc,1028,75.56,AUD,2014,3005,55281.12,55290.450000000004
2023-03-03 00:00:00,Kappa Ventures,1036,218.26,CAD,2008,3007,81726.18,81751.15
2023-08-05 00:00:00,Delta Solutions,1031,257.6,NZD,2008,3013,744432.24,743254.39
2023-05-01 00:00:00,Theta Holdings,1028,71.87,JPY,2014,3009,14686.57,14727.779999999999
2023-04-16 00:00:00,Lambda Systems,1005,77.83,AUD,2003,3009,4162001.6,4182856.2800000003
2023-01-21 00:00:00,Lambda Systems,1049,1195.64,GBP,2016,3018,36604.18,36425.76
2023-03-10 00:00:00,Lambda Systems,1017,124.89,EUR,2002,3014,21660113.98,21470563.43
2023-09-03 00:00:00,Theta Holdings,1014,24.17,GBP,2007,3011,56588.8,56448.46000000001
2023-10-30 00:00:00,Epsilon Tech,1023,349.55,CNY,2005,3003,15638.82,15696.89
2023-06-25 00:00:00,Epsilon Tech,1030,105647.66,NZD,2007,3017,177568.67,176467.85
2023-03-30 00:00:00,Epsilon Tech,1047,120.84,CNY,2006,3005,177417.41,178301.43
2023-08-15 00:00:00,Gamma Inc,1010,528.83,AUD,2008,3017,3072961.31,3064828.1
2023-05-13 00:00:00,Lambda Systems,1032,532.62,SEK,2019,3015,2408676.05,2421813.0599999996
2023-05-23 00:00:00,Kappa Ventures,1041,145.69,EUR,2017,3008,450523.29,449647.44
2023-02-22 00:00:00,Omega Services,1003,1035.29,EUR,2016,3018,14953.25,14873.46
2023-05-07 00:00:00,Alpha Corp,1032,183.79,EUR,2002,3000,269683.0,327125.6
2023-11-20 00:00:00,Omega Services,1048,127.5,USD,2009,3018,3534330.88,3535412.92
2023-11-27 00:00:00,Theta Holdings,1016,84.38,GBP,2012,3010,758436.03,754148.97
2023-07-29 00:00:00,Epsilon Tech,1024,606.58,JPY,2011,3016,19954.62,19760.239999999998
2023-07-08 00:00:00,Delta Solutions,1024,150.97,CNY,2017,3000,4017393.83,4006405.95
2023-09-06 00:00:00,Epsilon Tech,1045,104.26,USD,2007,3012,207498.53,208490.31
2023-02-13 00:00:00,Theta Holdings,1038,209.6,USD,2003,3001,1647446.68,1646167.8199999998
2023-07-10 00:00:00,Omega Services,1006,288.27,GBP,2001,3018,2102.53,2107.78
2023-02-07 00:00:00,Delta Solutions,1022,358.87,USD,2017,3009,127596.78,127668.63
2023-08-23 00:00:00,Sigma Group,1024,343.88,CAD,2001,3005,12755291.64,12724489.040000001
2023-08-07 00:00:00,Omega Services,1033,423.4,EUR,2011,3006,37142.9,37393.04
2023-11-27 00:00:00,Omega Services,1024,340.88,AUD,2011,3017,2904729.01,2894263.7199999997
2023-05-04 00:00:00,Omega Services,1019,47.15,CAD,2011,3008,12802.2,12914.18
2023-04-10 00:00:00,Epsilon Tech,1003,194.99,EUR,2007,3011,352500.42,350697.16
2023-12-28 00:00:00,Gamma Inc,1021,129.36,GBP,2001,3005,1467432.51,1474337.85
2023-09-11 00:00:00,Gamma Inc,1048,135.56,NZD,2008,3017,200847.51,199919.28
2023-07-20 00:00:00,Beta Ltd,1009,41.78,AUD,2016,3018,184140.25,182754.96
2023-10-05 00:00:00,Kappa Ventures,1045,59.92,CAD,2007,3004,10321.89,10391.519999999999
2023-07-27 00:00:00,Theta Holdings,1020,516.43,SEK,2012,3001,140408.26,141727.39
2023-10-25 00:00:00,Gamma Inc,1022,151.69,GBP,2011,3001,346339.3,349016.31
2023-03-26 00:00:00,Omega Services,1008,59.79,GBP,2018,3017,106374.35,106499.71
2023-04-18 00:00:00,Gamma Inc,1039,315.87,CHF,2000,3019,122122.34,121569.76999999999
2023-09-12 00:00:00,Lambda Systems,1006,294.11,CNY,2015,3015,123240.76,124391.23
2023-05-23 00:00:00,Alpha Corp,1046,43.68,USD,2008,3011,6213892.32,6170807.67
2023-12-23 00:00:00,Beta Ltd,1004,931.76,CNY,2000,3008,507565.57,503834.29
2023-12-20 00:00:00,Alpha Corp,1027,503.33,EUR,2016,3014,259217.26,257215.32
2023-07-29 00:00:00,Theta Holdings,1023,820.25,EUR,2006,3015,5837190.16,5837326.18
2023-05-14 00:00:00,Gamma Inc,1011,325.76,EUR,2000,3018,100384.46,100529.32
2023-09-20 00:00:00,Kappa Ventures,1023,582.0,SEK,2017,3013,3085.68,3074.2599999999998
2023-07-03 00:00:00,Delta Solutions,1028,113.87,CNY,2006,3000,8496.69,8426.18
2023-09-12 00:00:00,Omega Services,1039,216.68,AUD,2014,3015,16500582.56,16480100.05
2023-12-05 00:00:00,Omega Services,1005,19.07,NZD,2009,3014,249445.81,250062.32
2023-09-22 00:00:00,Lambda Systems,1044,222.86,CNY,2018,3017,367799.58,369984.77
2023-05-20 00:00:00,Epsilon Tech,1012,106.58,CAD,2004,3014,26967.07,26700.47
2023-10-01 00:00:00,Lambda Systems,1022,240.79,NZD,2017,3017,32644.78,32859.58
2023-11-10 00:00:00,Alpha Corp,1041,492.45,JPY,2001,3016,1044669.01,1043035.92
2023-06-25 00:00:00,Sigma Group,1042,9.35,CHF,2014,3012,1296750.86,1298923.1
2023-12-23 00:00:00,Omega Services,1011,22.65,EUR,2000,3008,7548140.46,7515456.81
2023-04-23 00:00:00,Delta Solutions,1005,433.11,EUR,2001,3014,412309.02,411472.84
2023-10-16 00:00:00,Theta Holdings,1003,273.72,GBP,2002,3019,10594.85,12711.85
2023-09-11 00:00:00,Epsilon Tech,1037,1038.57,EUR,2007,3009,34151.12,34134.490000000005
2023-10-11 00:00:00,Lambda Systems,1018,180.94,EUR,2016,3003,1162105.88,1166928.96
2023-08-25 00:00:00,Gamma Inc,1035,121.64,JPY,2017,3005,4647700.66,4609668.99
2023-05-12 00:00:00,Alpha Corp,1021,54.4,CNY,2015,3007,58649.68,58096.96
2023-06-26 00:00:00,Epsilon Tech,1046,312.74,EUR,2011,3007,318816.29,321565.37
2023-01-09 00:00:00,Kappa Ventures,1043,55.88,CNY,2002,3013,109039.68,109131.45
2023-01-09 00:00:00,Omega Services,1026,67.37,AUD,2008,3011,17963.2,17843.37
2023-12-09 00:00:00,Beta Ltd,1014,298.44,CAD,2010,3003,222088.74,223809.87
2023-02-20 00:00:00,Sigma Group,1019,60.62,CAD,2015,3017,1270320.26,1260929.5
2023-05-28 00:00:00,Omega Services,1039,248.53,AUD,2001,3007,141638.9,140286.24
2023-02-13 00:00:00,Lambda Systems,1014,276.92,SEK,2001,3016,70109.61,70774.64
2023-01-29 00:00:00,Delta Solutions,1028,299.35,GBP,2004,3014,341447.13,343679.64
2023-02-03 00:00:00,Lambda Systems,1031,179.04,AUD,2008,3016,42538.96,42741.84
2023-06-17 00:00:00,Theta Holdings,1049,206.35,SEK,2002,3006,94169.27,94003.0
2023-03-03 00:00:00,Kappa Ventures,1049,242.99,CHF,2016,3000,375369.51,378412.77
2023-10-01 00:00:00,Beta Ltd,1022,167.91,USD,2009,3019,4544856.47,4508393.4399999995
2023-08-28 00:00:00,Kappa Ventures,1013,322.45,CAD,2016,3015,57783.5,57543.77
2023-12-17 00:00:00,Omega Services,1008,159.25,CHF,2012,3013,5313.75,5303.69
2023-03-18 00:00:00,Delta Solutions,1022,96.85,CHF,2014,3007,1517312.8,1516490.06
2023-01-07 00:00:00,Epsilon Tech,1036,104.78,SEK,2011,3009,2467.2,2455.8399999999997
2023-04-21 00:00:00,Alpha Corp,1011,32.65,EUR,2003,3014,1306879.17,1315234.5
2023-02-06 00:00:00,Delta Solutions,1005,212.14,CAD,2007,3014,541677.52,541750.8300000001
2023-12-27 00:00:00,Alpha Corp,1036,195.33,CNY,2019,3015,32261.51,32292.719999999998
2023-07-11 00:00:00,Beta Ltd,1014,116.05,CHF,2012,3008,3353583.1,3343789.98
2023-03-12 00:00:00,Gamma Inc,1037,83.43,SEK,2012,3006,154674.33,155702.75999999998
2023-06-08 00:00:00,Gamma Inc,1015,140.71,EUR,2007,3011,74476.64,74476.23
2023-06-15 00:00:00,Beta Ltd,1047,64.76,NZD,2008,3001,313316.95,311871.64
2023-04-02 00:00:00,Omega Services,1007,273.94,SEK,2013,3003,2830091.41,2850912.46
2023-09-11 00:00:00,Gamma Inc,1043,66.14,EUR,2014,3003,802593.13,795283.6
2023-10-18 00:00:00,Gamma Inc,1007,284.51,NZD,2014,3001,252782.8,251722.87999999998
2023-02-02 00:00:00,Kappa Ventures,1004,96.6,CAD,2017,3015,164176.59,164678.66
2023-11-08 00:00:00,Epsilon Tech,1037,103.97,CHF,2016,3014,763622.53,764029.78
2023-05-29 00:00:00,Alpha Corp,1031,39.22,CHF,2018,3013,1435502.87,1443601.6400000001
2023-10-22 00:00:00,Theta Holdings,1046,36.89,EUR,2006,3018,34948.75,34711.34
2023-03-28 00:00:00,Kappa Ventures,1025,81.89,CNY,2019,3005,175190.98,176178.06
2023-06-28 00:00:00,Beta Ltd,1037,42.25,CHF,2007,3000,355623.34,352781.84
2023-12-31 00:00:00,Gamma Inc,1049,108.38,EUR,2010,3015,5213.47,5229.35
2023-05-21 00:00:00,Epsilon Tech,1004,92.81,AUD,2000,3010,222918.99,222168.33
2023-07-20 00:00:00,Lambda Systems,1046,247.32,AUD,2011,3002,264996.26,264203.34
2023-05-31 00:00:00,Gamma Inc,1003,113.98,JPY,2009,3004,1859372.37,1855316.59
2023-01-28 00:00:00,Lambda Systems,1042,163.49,SEK,2005,3003,3372197.74,3401782.91
2023-10-31 00:00:00,Omega Services,1020,202.4,GBP,2010,3019,455128.67,458504.83999999997
2023-03-13 00:00:00,Beta Ltd,1014,56.52,AUD,2016,3001,126016.57,125279.33
2023-12-24 00:00:00,Omega Services,1015,226.16,EUR,2012,3008,132177.65,133341.75
2023-12-06 00:00:00,Kappa Ventures,1039,77.68,JPY,2014,3012,13933.91,14042.45
2023-08-08 00:00:00,Gamma Inc,1033,69.93,CNY,2005,3007,476318.43,473436.58999999997
2023-07-14 00:00:00,Omega Services,1022,203.31,NZD,2014,3013,58058.68,57821.3
2023-06-04 00:00:00,Sigma Group,1034,912.64,SEK,2014,3018,1182226.4,1180072.63
2023-01-09 00:00:00,Alpha Corp,1015,13.48,SEK,2007,3011,2259630.56,2278920.98
2023-01-25 03:00:00,Sigma Group,1038,225.75,NZD,2016,3018,40329.88,40615.27
2023-01-05 00:00:00,Lambda Systems,1043,208.08,GBP,2006,3015,9558.97,9643.65
2023-07-14 00:00:00,Delta Solutions,1029,56.98,EUR,2016,3003,10991.41,10887.86
2023-03-21 00:00:00,Gamma Inc,1043,374.54,CHF,2017,3009,1091995.28,1101281.06
2023-08-07 00:00:00,Lambda Systems,1045,1355.22,CNY,2008,3004,586750.39,582087.56
2023-02-03 00:00:00,Sigma Group,1036,134.45,CHF,2009,3008,28982.07,28710.51
2023-09-27 00:00:00,Beta Ltd,1040,261.24,JPY,2005,3015,1399689.59,1403006.28
2023-11-03 00:00:00,Omega Services,1037,106.95,JPY,2005,3002,358588.85,360553.05
2023-05-15 00:00:00,Sigma Group,1023,10.1,CNY,2007,3013,2919.23,2908.69
2023-12-01 00:00:00,Epsilon Tech,1035,111.05,SEK,2006,3019,4040262.98,4012760.26
2023-07-31 00:00:00,Sigma Group,1045,40.59,GBP,2008,3007,12902.79,12928.320000000002
2023-08-09 00:00:00,Sigma Group,1025,21.61,SEK,2017,3004,1263307.84,1257733.4000000001
2023-04-19 00:00:00,Kappa Ventures,1043,128.3,CHF,2003,3006,148864.81,149429.08
2023-10-26 00:00:00,Omega Services,1049,1075.67,EUR,2008,3015,36525.68,36512.03
2023-03-07 00:00:00,Lambda Systems,1035,240.62,AUD,2014,3006,99664.12,99845.98
2023-09-11 00:00:00,Alpha Corp,1011,390.47,EUR,2008,3005,98896.99,98154.42
2023-01-29 00:00:00,Gamma Inc,1025,718.91,CHF,2018,3018,62173.63,62018.009999999995
2023-07-28 00:00:00,Delta Solutions,1007,588.29,NZD,2005,3007,5103.78,5056.82
2023-12-29 00:00:00,Gamma Inc,1017,138.24,NZD,2006,3002,198729.66,198821.62
2023-06-27 00:00:00,Gamma Inc,1018,202.04,CAD,2011,3002,1207547.61,1216429.9000000001
2023-11-25 00:00:00,Omega Services,1043,25.66,CHF,2009,3017,24875.51,24842.829999999998
2023-12-29 00:00:00,Omega Services,1011,254.26,CHF,2003,3011,9018.2,8975.75
2023-05-11 00:00:00,Lambda Systems,1012,57.97,USD,2013,3006,2026249.49,2032153.38
2023-12-24 00:00:00,Lambda Systems,1018,244.1,CAD,2019,3001,38855.65,38889.51
2023-08-23 00:00:00,Kappa Ventures,1027,173.2,NZD,2000,3000,44315.72,44751.46
2023-03-15 00:00:00,Epsilon Tech,1006,164.34,SEK,2001,3014,144672.74,143375.09999999998
2023-09-12 00:00:00,Epsilon Tech,1006,390.65,SEK,2016,3000,368244.18,365593.02
2023-05-23 00:00:00,Delta Solutions,1045,1309.76,NZD,2013,3002,11237.75,11249.99
2023-05-15 00:00:00,Sigma Group,1012,48.6,AUD,2006,3001,46344.6,46142.77
2023-01-08 00:00:00,Beta Ltd,1004,215.31,CHF,2008,3002,648388.04,644050.0700000001
2023-06-19 00:00:00,Beta Ltd,1019,155.73,AUD,2012,3013,2679747.2,2670566.14
2023-05-15 00:00:00,Delta Solutions,1038,170.35,NZD,2007,3000,4080157.29,4040295.93
2023-07-24 00:00:00,Lambda Systems,1037,76.84,USD,2012,3003,18100.25,17950.65
2023-08-16 00:00:00,Omega Services,1022,131.48,CNY,2017,3018,53475.01,53794.35
2023-09-28 00:00:00,Theta Holdings,1041,136.24,CNY,2017,3007,2312947.74,2301978.79
2023-02-17 00:00:00,Epsilon Tech,1011,69.76,CHF,2005,3006,412450.57,410520.06
2023-04-21 00:00:00,Epsilon Tech,1010,194.23,USD,2004,3017,1423342.07,1415843.07
2023-12-03 00:00:00,Lambda Systems,1010,78.32,CHF,2016,3015,12149030.75,12119265.22
2023-11-28 00:00:00,Sigma Group,1001,56.94,CNY,2014,3017,837338.2,832701.08
2023-01-05 00:00:00,Beta Ltd,1041,154.64,GBP,2011,3006,55991.1,56128.25
2023-03-09 00:00:00,Alpha Corp,1037,277.29,JPY,2007,3018,72161.74,71834.52
2023-06-05 00:00:00,Gamma Inc,1011,44.22,SEK,2008,3017,468022.04,464888.82999999996
2023-04-12 00:00:00,Theta Holdings,1012,61.4,JPY,2019,3010,8124.84,8121.9400000000005
2023-10-03 00:00:00,Delta Solutions,1024,100.61,CAD,2017,3014,2363.09,2378.6800000000003
2023-04-27 00:00:00,Kappa Ventures,1002,146.22,CAD,2005,3018,27328.03,27203.559999999998
2023-02-04 00:00:00,Delta Solutions,1045,27.98,EUR,2015,3000,30499.72,30763.64
2023-02-11 00:00:00,Delta Solutions,1024,211.23,NZD,2006,3012,772357.34,772565.9199999999
2023-04-22 00:00:00,Gamma Inc,1017,360.48,GBP,2000,3016,959033.12,951055.22
2023-07-01 00:00:00,Sigma Group,1015,38.8,CHF,2014,3012,24286.21,24163.48
2023-01-01 00:00:00,Lambda Systems,1001,184.6,CNY,2018,3004,656951.21,658917.7899999999
2023-09-13 00:00:00,Sigma Group,1001,25.26,JPY,2009,3010,171863.23,170773.48
2023-03-17 00:00:00,Theta Holdings,1048,67.01,JPY,2014,3016,48581.64,48507.51
2023-11-11 00:00:00,Gamma Inc,1026,165.54,GBP,2008,3007,179834.6,179836.62
2023-10-21 00:00:00,Delta Solutions,1021,148.47,USD,2019,3006,3193631.42,3168004.96
2023-11-13 00:00:00,Kappa Ventures,1041,70.12,AUD,2007,3009,541434.32,545304.3999999999
2023-11-24 00:00:00,Kappa Ventures,1019,165.89,USD,2008,3004,10301.22,10271.5
2023-11-22 00:00:00,Omega Services,1045,211.26,SEK,2007,3002,65154.73,64679.82
2023-09-08 00:00:00,Delta Solutions,1040,88.11,GBP,2001,3004,7134.51,7184.2300000000005
2023-09-29 00:00:00,Delta Solutions,1011,425.44,SEK,2000,3010,318358.05,315304.85
2023-06-15 00:00:00,Alpha Corp,1023,134.41,SEK,2003,3014,639268.9,638385.66
2023-11-21 00:00:00,Kappa Ventures,1025,101.51,EUR,2004,3001,2156663.68,2168990.2800000003
2023-02-03 00:00:00,Beta Ltd,1006,331.42,JPY,2011,3001,719561.81,721559.4900000001
2023-01-07 00:00:00,Gamma Inc,1023,261.19,GBP,2005,3008,738569.13,738005.28
2023-07-19 00:00:00,Omega Services,1036,110.02,NZD,2014,3014,83426.06,84007.75
2023-08-13 00:00:00,Lambda Systems,1029,132.55,JPY,2012,3003,2337311.93,2350949.4200000004
2023-05-22 00:00:00,Sigma Group,1009,169.33,JPY,2007,3001,59223349.86,59385508.839999996
2023-03-02 00:00:00,Omega Services,1022,349.28,USD,2018,3011,103664.02,103216.45
2023-12-26 00:00:00,Sigma Group,1017,91.09,NZD,2005,3015,66575.01,66728.17
2023-03-11 00:00:00,Kappa Ventures,1014,332.07,CNY,2017,3011,35793.0,35624.52
2023-09-18 00:00:00,Gamma Inc,1002,87.62,GBP,2006,3018,142780.35,143267.58000000002
2023-02-10 00:00:00,Omega Services,1007,41.19,NZD,2014,3007,644846.45,646117.37
2023-09-15 00:00:00,Epsilon Tech,1014,70.35,EUR,2015,3015,65532.61,64991.520000000004
2023-04-29 00:00:00,Beta Ltd,1023,38.31,AUD,2005,3005,45958.98,46103.170000000006
2023-07-25 00:00:00,Gamma Inc,1006,85.88,USD,2017,3009,4986968.25,5023876.46
2023-09-29 00:00:00,Kappa Ventures,1026,48.13,CHF,2014,3001,162410.52,162323.47
2023-07-01 00:00:00,Lambda Systems,1039,825.47,CNY,2009,3016,98314.13,98296.22
2023-02-25 00:00:00,Omega Services,1012,865.91,CHF,2005,3014,979105.9,985142.9
2023-09-08 00:00:00,Epsilon Tech,1023,289.98,USD,2004,3003,24807.12,24614.489999999998
2023-10-15 00:00:00,Epsilon Tech,1025,220.73,SEK,2006,3017,92265.7,91542.39
2023-10-13 00:00:00,Delta Solutions,1042,287.36,EUR,2006,3008,565655.95,564267.75
2023-01-25 00:00:00,Epsilon Tech,1023,52.92,AUD,2015,3011,485732.08,483607.8
2023-09-19 00:00:00,Alpha Corp,1011,84.8,EUR,2002,3001,60332.71,60358.72
2023-04-18 00:00:00,Gamma Inc,1018,34.14,CHF,2010,3016,134200.24,132986.09
2023-06-29 00:00:00,Alpha Corp,1032,1617.32,AUD,2014,3012,19236.2,19388.13
2023-07-12 00:00:00,Delta Solutions,1046,90.02,JPY,2017,3017,25677.79,25736.75
2023-02-16 00:00:00,Beta Ltd,1014,145.52,NZD,2018,3007,152466.98,151252.19
2023-12-20 00:00:00,Epsilon Tech,1039,1408.63,CHF,2011,3001,29150.46,29003.48
2023-09-15 00:00:00,Kappa Ventures,1047,67.35,EUR,2003,3014,2209017.78,2219002.01
2023-11-09 00:00:00,Theta Holdings,1015,86.25,NZD,2018,3010,59663.2,59812.299999999996
2023-05-14 00:00:00,Omega Services,1038,160.35,CNY,2009,3004,4262145.75,4294526.22
2023-08-24 00:00:00,Beta Ltd,1025,268.15,CAD,2014,3019,30198.26,30471.679999999997
2023-09-21 00:00:00,Theta Holdings,1044,337.62,SEK,2017,3010,1729480.92,1721197.77
2023-09-17 00:00:00,Epsilon Tech,1032,354.6,CHF,2001,3012,100263.0,100691.08
2023-01-01 00:00:00,Theta Holdings,1028,212.53,SEK,2010,3009,1713895.91,1710586.68
2023-10-08 00:00:00,Kappa Ventures,1032,80.48,JPY,2012,3011,241424.22,239426.89
2023-12-20 00:00:00,Beta Ltd,1023,240.89,CAD,2012,3016,10963949.95,10864863.209999999
2023-08-17 00:00:00,Sigma Group,1038,387.45,NZD,2005,3013,311078.59,310005.55000000005
2023-02-13 00:00:00,Omega Services,1024,146.86,CHF,2010,3014,1924.5,1909.73
2023-02-27 00:00:00,Alpha Corp,1023,63.03,NZD,2014,3006,1463756.03,1449354.56
2023-03-02 01:00:00,Delta Solutions,1007,338.59,GBP,2012,3019,836393.64,844644.4
2023-07-19 00:00:00,Kappa Ventures,1007,68.96,CNY,2003,3006,11126.34,11199.7
2023-12-14 00:00:00,Theta Holdings,1038,590.19,CHF,2003,3007,47015.88,46611.53
2023-04-01 00:00:00,Delta Solutions,1011,1032.16,JPY,2017,3019,47658.19,47523.21
2023-09-18 00:00:00,Epsilon Tech,1004,180.11,CHF,2007,3013,7277673.8,7211794.22
2023-06-11 00:00:00,Kappa Ventures,1041,267.86,JPY,2018,3002,242364.73,243496.89
2023-12-20 00:00:00,Gamma Inc,1008,291.26,CAD,2018,3002,1623835.52,1637581.07
2023-05-08 00:00:00,Lambda Systems,1016,191.33,EUR,2002,3004,24929.44,24869.91
2023-05-03 00:00:00,Lambda Systems,1035,62.06,NZD,2006,3008,2960.09,2973.23
2023-03-20 00:00:00,Delta Solutions,1045,296.96,AUD,2018,3017,1286565.25,1288550.68
2023-04-21 00:00:00,Delta Solutions,1034,151.01,USD,2003,3019,2124787.16,2112263.19
2023-12-18 00:00:00,Beta Ltd,1012,1033.76,USD,2014,3014,140018.13,140273.4
2023-05-11 00:00:00,Kappa Ventures,1002,51.13,CHF,2007,3019,68983.4,68701.84
2023-10-22 00:00:00,Beta Ltd,1017,104.5,JPY,2003,3015,183396.06,181579.81
2023-12-10 00:00:00,Theta Holdings,1003,20.88,USD,2009,3016,54022.96,53998.92
2023-11-06 00:00:00,Omega Services,1020,89.24,JPY,2013,3016,17027.24,17155.09
2023-06-24 00:00:00,Beta Ltd,1033,203.37,CHF,2012,3000,1167165.29,1176511.96
2023-04-25 00:00:00,Lambda Systems,1001,56.32,GBP,2005,3005,5823.25,5839.02
2023-10-24 00:00:00,Delta Solutions,1018,60.35,CNY,2011,3000,1684417.62,1670418.51
2023-08-04 00:00:00,Kappa Ventures,1024,439.53,NZD,2009,3005,119245.66,119204.38
2023-06-04 00:00:00,Delta Solutions,1018,156.06,AUD,2005,3005,419693.65,419211.57
2023-12-23 00:00:00,Omega Services,1021,431.23,CNY,2004,3010,45860.15,46283.3
2023-07-02 00:00:00,Omega Services,1035,315.4,CNY,2006,3008,117516.69,118674.78
2023-10-25 00:00:00,Alpha Corp,1007,43.9,CHF,2012,3000,681803.6,681063.0399999999
2023-02-20 00:00:00,Alpha Corp,1043,146.8,NZD,2002,3011,25012.49,25245.920000000002
2023-09-15 00:00:00,Gamma Inc,1035,247.08,EUR,2003,3011,2647211.42,2658375.65
2023-01-26 00:00:00,Beta Ltd,1048,293.98,NZD,2007,3002,169458.6,170568.14
2023-12-17 00:00:00,Lambda Systems,1049,83.95,EUR,2008,3010,35042.52,35020.77
2023-01-14 00:00:00,Omega Services,1026,188.82,NZD,2010,3010,669328.11,673663.53
2023-09-16 00:00:00,Sigma Group,1048,121.36,USD,2007,3019,177042.97,175923.38
2023-10-17 00:00:00,Lambda Systems,1025,287.53,EUR,2019,3000,21918.03,21862.96
2023-01-24 00:00:00,Sigma Group,1012,224.95,SEK,2015,3011,185066.33,185977.15999999997
2023-01-24 00:00:00,Delta Solutions,1039,48.13,CHF,2012,3014,1111.8,1122.11
2023-10-07 00:00:00,Omega Services,1037,14.62,SEK,2015,3011,3877.64,3864.12
2023-05-17 00:00:00,Beta Ltd,1017,128.74,EUR,2007,3016,108258.42,108659.84999999999
2023-01-03 00:00:00,Sigma Group,1040,204.74,USD,2012,3019,1226619.92,1238561.9
2023-10-28 00:00:00,Omega Services,1048,708.37,USD,2017,3000,164106.27,165475.44999999998
2023-02-14 00:00:00,Beta Ltd,1011,63.01,CNY,2018,3004,7465.69,7414.15
2023-11-29 00:00:00,Gamma Inc,1044,189.5,USD,2000,3016,93480.79,93959.2
2023-09-18 00:00:00,Alpha Corp,1010,13.83,GBP,2017,3004,240636.0,240376.56
2023-08-27 00:00:00,Alpha Corp,1044,1069.31,EUR,2016,3009,350550.36,352778.02999999997
2023-02-13 00:00:00,Kappa Ventures,1038,31.63,USD,2001,3019,78544.33,79293.79000000001
2023-04-17 00:00:00,Sigma Group,1049,143.44,AUD,2018,3012,413084.35,411326.77999999997
2023-04-05 00:00:00,Gamma Inc,1012,259.62,CAD,2004,3017,265089.13,267107.33
2023-10-08 00:00:00,Beta Ltd,1040,157.38,CAD,2004,3002,397742.09,394906.24000000005
2023-02-26 00:00:00,Beta Ltd,1032,111.97,GBP,2007,3010,227027.42,228745.68000000002
2023-12-16 00:00:00,Theta Holdings,1033,1169.93,EUR,2014,3004,16976.19,17139.21
2023-03-19 00:00:00,Gamma Inc,1003,156.6,NZD,2015,3011,5813.14,5835.06
2023-12-04 00:00:00,Sigma Group,1008,107.32,NZD,2018,3024,949137.29,943333.51
2023-07-18 00:00:00,Alpha Corp,1011,60.76,GBP,2016,3006,11423.6,11465.06
2023-09-24 00:00:00,Alpha Corp,1026,181.5,CAD,2001,3016,245923.15,245259.33
2023-08-30 00:00:00,Theta Holdings,1023,41.64,CNY,2019,3009,1041954.04,1035406.89
2023-12-26 00:00:00,Sigma Group,1013,118.86,CHF,2018,3013,54786.58,55069.25
2023-01-27 00:00:00,Beta Ltd,1035,61.72,USD,2018,3007,3499983.75,3492856.38
2023-10-27 00:00:00,Theta Holdings,1013,191.61,JPY,2013,3005,777153.44,775452.0499999999
2023-02-20 00:00:00,Omega Services,1013,20.34,SEK,2018,3019,48908.17,48621.259999999995
2023-12-07 00:00:00,Gamma Inc,1007,15.95,SEK,2018,3003,140429.8,140067.34
2023-07-01 00:00:00,Lambda Systems,1015,62.33,SEK,2013,3000,674512.6,677958.78
2023-10-10 00:00:00,Alpha Corp,1034,155.84,SEK,2009,3011,35344.69,35320.48
2023-05-08 00:00:00,Epsilon Tech,1031,175.02,GBP,2018,3008,326220.82,323282.10000000003
2023-02-09 00:00:00,Sigma Group,1047,101.56,EUR,2014,3012,13065852.39,12960557.100000001
2023-03-29 00:00:00,Delta Solutions,1045,462.62,CHF,2015,3004,143413.9,142527.09
2023-01-08 00:00:00,Gamma Inc,1027,700.99,GBP,2008,3014,476173.02,479762.75
2023-03-17 00:00:00,Beta Ltd,1047,222.72,EUR,2014,3007,750488.91,755242.11
2023-10-04 00:00:00,Alpha Corp,1017,423.61,NZD,2002,3019,3441469.57,3456976.05
2023-01-03 00:00:00,Gamma Inc,1000,450.22,USD,2018,3000,181609.05,182455.59999999998
2023-10-06 00:00:00,Sigma Group,1049,77.37,EUR,2008,3000,93324.99,92457.19
2023-01-27 00:00:00,Theta Holdings,1023,18.21,CHF,2014,3009,193665.25,193180.54
2023-03-30 00:00:00,Gamma Inc,1041,456.56,CNY,2013,3002,65056.93,65105.52
2023-11-26 00:00:00,Lambda Systems,1044,348.92,JPY,2003,3004,15666729.59,15685138.69
2023-12-17 00:00:00,Delta Solutions,1032,344.94,NZD,2013,3015,27327.25,27373.83
2023-10-16 00:00:00,Delta Solutions,1006,102.81,AUD,2006,3004,526807.8,530103.04
