Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHUB Balance
2025-04-05,Gamma LLC,ACC003,AU05,USD,PA002,SA004,8239.98,7757.68
2025-01-22,Delta Inc,ACC002,AU03,JPY,PA002,SA005,6073.61,13710.0
2025-10-22,Epsilon,ACC001,AU01,EUR,PA002,SA001,13959.35,7501.14
2025-05-26,Beta Ltd,ACC001,AU05,USD,PA005,SA002,6832.84,6030.41
2025-06-22,Delta Inc,ACC002,AU05,INR,PA005,SA001,9149.96,14252.23
2025-07-08,Delta Inc,ACC002,AU05,EUR,PA001,SA005,9431.25,13344.98
2025-07-07,Epsilon,ACC003,AU04,USD,PA001,SA001,7025.68,7430.4
2025-02-21,Gamma LLC,ACC002,AU01,INR,PA001,SA001,10976.63,10748.41
2025-05-14,Beta Ltd,ACC002,AU05,EUR,PA003,SA004,10535.99,10368.77
,Alpha Inc,ACC001,AU04,EUR,PA005,SA004,8635.98,12148.47
2025-04-20,Delta Inc,ACC004,AU04,INR,PA003,SA001,5798.88,7843.12
2025-10-27,Gamma LLC,ACC004,AU05,,PA004,SA001,9310.4,12018.53
2025-07-31,Alpha Inc,ACC003,AU04,JPY,PA005,SA001,13766.67,13207.69
2025-04-12,Delta Inc,ACC003,AU04,USD,PA005,SA003,12849.53,10514.61
2025-07-27,Epsilon,ACC002,AU03,GBP,PA001,SA004,12184.83,14740.2
2025-02-10,Beta Ltd,ACC002,AU01,JPY,PA005,SA001,9821.47,8461.2
2025-04-19,Gamma LLC,ACC005,AU05,GBP,PA001,SA003,5537.06,11261.94
2025-05-13,Alpha Inc,ACC003,AU05,,PA005,SA001,6934.0,9963.29
2025-12-08,Delta Inc,ACC002,AU03,JPY,PA004,SA004,13919.39,11872.42
2025-11-02,Epsilon,ACC001,AU01,USD,PA002,SA005,13215.81,12325.49
2025-03-13,Beta Ltd,ACC005,AU02,EUR,PA003,SA003,10828.08,7683.0
2025-05-10,Delta Inc,ACC004,AU02,USD,PA005,SA005,10953.29,14031.62
2025-07-04,Delta Inc,ACC003,AU05,USD,PA003,SA003,5192.8,9340.46
2025-07-24,Epsilon,ACC002,AU01,EUR,PA004,SA001,8271.2,6666.04
2025-07-28,Beta Ltd,ACC001,AU01,INR,PA004,SA003,8544.45,6272.5
2025-09-22,Epsilon,ACC004,AU03,JPY,PA002,SA004,5042.39,10387.79
2025-10-13,Gamma LLC,ACC004,AU02,GBP,PA002,SA004,12073.2,
2025-12-23,Epsilon,ACC005,AU03,,PA004,SA001,7963.34,12101.06
2025-01-12,Delta Inc,ACC004,AU01,JPY,PA002,SA001,11784.28,6632.13
2025-05-19,Gamma LLC,ACC002,AU03,JPY,PA001,SA003,7024.41,11305.66
2025-09-06,Beta Ltd,ACC005,AU04,INR,PA002,SA003,10111.49,12657.91
2025-02-14,Beta Ltd,ACC005,AU03,EUR,PA004,SA001,6893.15,13390.12
2025-01-16,Beta Ltd,ACC005,AU03,JPY,PA004,SA001,7518.29,11534.02
2025-10-02,Epsilon,ACC004,AU02,JPY,PA002,SA004,5524.04,13579.63
2025-10-04,Epsilon,ACC002,AU03,JPY,PA001,SA001,5405.87,5727.85
2025-06-15,Alpha Inc,ACC003,AU03,GBP,PA005,SA002,7034.77,9242.89
,Alpha Inc,ACC004,AU05,GBP,PA003,SA002,13684.25,9257.55
,Alpha Inc,ACC005,AU02,JPY,PA005,SA003,13915.12,9023.14
2025-03-15,Beta Ltd,ACC001,AU05,GBP,PA001,SA004,12821.28,
,Delta Inc,ACC001,AU01,USD,PA003,SA001,5114.42,7929.72
2025-05-21,Epsilon,ACC003,AU01,USD,PA004,SA004,11945.92,8869.29
2025-10-25,Epsilon,ACC003,AU01,EUR,PA003,SA004,5349.08,10083.18
2025-08-27,Delta Inc,ACC001,AU03,GBP,PA005,SA005,7830.33,9845.78
2025-11-04,Alpha Inc,ACC002,AU01,JPY,PA003,SA002,8453.22,13151.83
2025-08-14,Alpha Inc,ACC001,AU01,,PA004,SA005,13392.7,12404.86
,Gamma LLC,ACC003,AU02,JPY,PA002,SA001,11927.97,11333.53
2025-08-11,Delta Inc,ACC005,AU01,USD,PA003,SA004,7682.54,6897.29
2025-11-05,Alpha Inc,ACC005,AU04,GBP,PA002,SA004,14282.88,12058.85
2025-10-19,Beta Ltd,ACC003,AU04,,PA002,SA003,12429.4,11362.14
2025-04-01,Delta Inc,ACC002,AU04,INR,PA002,SA001,7198.05,13542.21
2025-11-27,Gamma LLC,ACC001,AU02,GBP,PA004,SA005,13964.07,
2025-05-06,Gamma LLC,ACC002,AU02,INR,PA003,SA004,9430.55,13589.89
2025-08-25,Alpha Inc,ACC002,AU01,GBP,PA005,SA005,5057.85,7903.84
2025-06-29,Gamma LLC,ACC005,AU04,EUR,PA005,SA002,13779.88,10321.85
2025-05-10,Epsilon,ACC005,AU02,JPY,PA005,SA003,7055.66,9158.22
2025-02-12,Delta Inc,ACC003,AU05,,PA001,SA003,12951.22,13989.98
2025-06-16,Beta Ltd,ACC001,AU01,INR,PA004,SA005,6230.66,6142.74
2025-09-01,Beta Ltd,ACC001,AU04,GBP,PA001,SA004,5837.47,9313.1
2025-06-07,Gamma LLC,ACC002,AU02,EUR,PA004,SA003,6370.92,7668.49
2025-05-19,Delta Inc,ACC001,AU02,JPY,PA003,SA004,9249.63,5225.37
2025-06-27,Gamma LLC,ACC003,AU01,USD,PA004,SA002,12526.27,8845.08
2025-04-11,Gamma LLC,ACC003,AU02,JPY,PA005,SA002,6965.19,5193.68
,Beta Ltd,ACC004,AU04,,PA002,SA003,11742.97,5138.37
2025-08-31,Beta Ltd,ACC005,AU03,GBP,PA002,SA003,12073.07,14292.33
,Beta Ltd,ACC004,AU02,GBP,PA005,SA004,13344.39,5939.75
2025-12-09,Beta Ltd,ACC004,AU03,USD,PA004,SA005,8364.67,12452.47
2025-10-12,Beta Ltd,ACC001,AU01,GBP,PA002,SA004,8804.8,13587.36
2025-08-17,Alpha Inc,ACC003,AU02,INR,PA004,SA005,8052.4,11248.13
2025-06-22,Alpha Inc,ACC003,AU04,,PA004,SA004,14607.5,5933.78
2025-06-15,Alpha Inc,ACC001,AU04,GBP,PA004,SA002,13746.04,
2025-06-16,Beta Ltd,ACC001,AU03,GBP,PA004,SA003,13223.21,10320.53
2025-12-22,Beta Ltd,ACC003,AU01,INR,PA002,SA004,10970.97,14228.98
2025-03-21,Beta Ltd,ACC004,AU05,JPY,PA002,SA001,8777.4,7253.63
2025-12-27,Delta Inc,ACC005,AU03,USD,PA002,SA004,10370.53,7798.43
2025-05-23,Delta Inc,ACC004,AU04,EUR,PA002,SA001,8427.55,10083.67
2025-09-18,Delta Inc,ACC002,AU02,GBP,PA001,SA005,9490.51,13061.06
2025-10-07,Gamma LLC,ACC002,AU05,USD,PA003,SA003,12751.51,6769.77
2025-03-13,Alpha Inc,ACC003,AU01,JPY,PA002,SA005,8710.79,10952.9
2025-03-30,Alpha Inc,ACC005,AU04,GBP,PA003,SA005,5332.36,10869.85
2025-10-07,Delta Inc,ACC001,AU04,JPY,PA001,SA002,6370.2,8696.6
2025-01-29,Epsilon,ACC005,AU02,INR,PA004,SA004,14796.51,
2025-09-11,Gamma LLC,ACC003,AU01,JPY,PA003,SA005,7435.98,13709.55
2025-05-03,Alpha Inc,ACC002,AU03,,PA001,SA003,6014.99,
2025-05-20,Delta Inc,ACC002,AU02,INR,PA003,SA005,9101.29,9564.83
2025-03-08,Epsilon,ACC004,AU01,INR,PA003,SA004,14130.94,6713.48
2025-06-04,Delta Inc,ACC002,AU03,EUR,PA001,SA005,8578.57,5505.49
2025-09-15,Beta Ltd,ACC003,AU04,INR,PA004,SA003,8923.07,7089.63
2025-09-23,Alpha Inc,ACC004,AU05,INR,PA001,SA001,8020.9,9336.59
2025-08-20,Gamma LLC,ACC001,AU02,GBP,PA001,SA002,6681.43,5249.36
2025-12-30,Epsilon,ACC003,AU05,JPY,PA001,SA001,8290.46,
2025-11-02,Alpha Inc,ACC001,AU02,USD,PA003,SA001,13693.9,13826.09
,Gamma LLC,ACC004,AU03,INR,PA004,SA004,12328.73,13937.54
2025-01-25,Alpha Inc,ACC003,AU01,USD,PA003,SA005,8322.06,9697.19
2025-04-07,Delta Inc,ACC003,AU03,JPY,PA001,SA004,5951.25,7402.68
2025-01-17,Alpha Inc,ACC004,AU03,JPY,PA004,SA001,12390.82,14258.35
2025-09-07,Gamma LLC,ACC002,AU03,GBP,PA005,SA004,6307.99,6949.31
2025-05-03,Alpha Inc,ACC002,AU01,INR,PA004,SA004,5393.77,
,Gamma LLC,ACC003,AU02,,PA004,SA004,10328.64,5088.92
,Beta Ltd,ACC004,AU05,,PA003,SA003,10158.29,10858.26
,Gamma LLC,ACC004,AU04,USD,PA003,SA001,12177.9,12456.85
2025-04-06,Gamma LLC,ACC002,AU02,JPY,PA002,SA001,12266.45,7600.63
2025-05-16,Alpha Inc,ACC003,AU04,INR,PA003,SA002,9554.56,6568.53
2025-08-25,Gamma LLC,ACC003,AU03,,PA003,SA001,11975.52,12919.81
2025-07-04,Beta Ltd,ACC004,AU05,,PA005,SA003,9978.75,14800.46
,Alpha Inc,ACC004,AU04,GBP,PA005,SA005,10333.3,8261.41
,Epsilon,ACC001,AU05,EUR,PA005,SA003,6089.55,
2025-06-05,Epsilon,ACC002,AU03,GBP,PA001,SA003,11373.47,12310.23
2025-06-11,Alpha Inc,ACC001,AU03,GBP,PA002,SA003,14409.14,8191.99
2025-07-23,Delta Inc,ACC003,AU05,GBP,PA002,SA003,12369.17,12698.46
2025-03-18,Beta Ltd,ACC002,AU02,JPY,PA002,SA002,9177.47,5053.88
2025-07-11,Alpha Inc,ACC004,AU02,EUR,PA002,SA004,6026.62,6513.85
2025-11-20,Gamma LLC,ACC004,AU02,GBP,PA001,SA003,7013.27,
2025-04-11,Delta Inc,ACC001,AU02,,PA001,SA002,6503.02,9129.66
2025-10-21,Alpha Inc,ACC002,AU05,GBP,PA002,SA003,6853.84,5629.73
2025-02-09,Delta Inc,ACC004,AU01,INR,PA003,SA001,13738.05,10064.03
2025-08-14,Alpha Inc,ACC001,AU01,INR,PA003,SA001,7414.93,9338.02
2025-05-20,Gamma LLC,ACC001,AU03,INR,PA003,SA005,9818.6,11656.5
2025-11-14,Beta Ltd,ACC002,AU01,EUR,PA003,SA002,10091.76,11372.01
2025-08-19,Alpha Inc,ACC003,AU01,INR,PA001,SA005,11683.83,11546.35
2025-11-01,Epsilon,ACC001,AU02,INR,PA002,SA005,13406.51,5777.4
2025-04-20,Delta Inc,ACC005,AU02,JPY,PA002,SA004,8125.18,10669.15
2025-06-05,Epsilon,ACC005,AU02,INR,PA003,SA003,5457.55,9118.79
,Alpha Inc,ACC002,AU02,EUR,PA001,SA001,10568.48,8872.75
2025-06-01,Alpha Inc,ACC002,AU05,USD,PA004,SA005,13535.5,14579.49
2025-12-22,Gamma LLC,ACC003,AU04,GBP,PA003,SA003,13875.29,13503.93
2025-11-18,Alpha Inc,ACC001,AU03,JPY,PA001,SA004,11454.64,14560.69
2025-03-26,Alpha Inc,ACC002,AU01,GBP,PA003,SA005,7800.63,11564.69
2025-11-03,Epsilon,ACC003,AU03,JPY,PA003,SA003,12586.32,13392.42
2025-02-08,Alpha Inc,ACC004,AU02,JPY,PA002,SA001,14641.61,7006.08
2025-06-16,Epsilon,ACC005,AU03,INR,PA004,SA003,13578.77,5168.8
2025-06-08,Alpha Inc,ACC005,AU01,,PA002,SA002,8972.52,6006.19
2025-07-27,Epsilon,ACC001,AU03,JPY,PA003,SA003,8992.04,14513.9
2025-12-12,Epsilon,ACC003,AU01,JPY,PA001,SA003,10193.64,9011.49
2025-07-22,Gamma LLC,ACC003,AU04,EUR,PA001,SA003,12309.94,14935.79
2025-10-15,Delta Inc,ACC001,AU01,USD,PA004,SA001,7273.93,10523.94
2025-03-08,Epsilon,ACC003,AU01,INR,PA003,SA001,8202.69,8075.75
2025-06-03,Alpha Inc,ACC005,AU03,JPY,PA004,SA002,6040.62,8639.99
,Delta Inc,ACC003,AU01,INR,PA001,SA003,11009.44,14235.97
2025-04-25,Beta Ltd,ACC002,AU02,JPY,PA003,SA001,13507.32,8693.71
2025-06-26,Beta Ltd,ACC002,AU02,EUR,PA001,SA003,10734.3,10559.49
,Gamma LLC,ACC003,AU04,,PA005,SA005,14911.87,14971.62
,Delta Inc,ACC002,AU04,EUR,PA001,SA003,11813.89,9232.41
2025-07-03,Delta Inc,ACC001,AU03,GBP,PA001,SA005,13864.37,14303.19
2025-02-20,Epsilon,ACC005,AU01,USD,PA003,SA002,5559.05,5638.76
2025-09-02,Epsilon,ACC003,AU01,INR,PA005,SA004,5534.08,12868.9
,Alpha Inc,ACC001,AU05,EUR,PA004,SA003,14365.28,
2025-10-01,Beta Ltd,ACC002,AU01,USD,PA004,SA002,8984.56,11800.42
2025-09-12,Gamma LLC,ACC001,AU02,USD,PA002,SA005,14400.79,8199.66
2025-04-17,Epsilon,ACC002,AU02,GBP,PA004,SA005,9819.71,7076.04
2025-01-03,Gamma LLC,ACC004,AU01,EUR,PA001,SA003,10105.12,11968.56
2025-03-24,Delta Inc,ACC004,AU04,EUR,PA002,SA005,13284.26,
2025-06-22,Alpha Inc,ACC004,AU02,INR,PA004,SA004,12389.21,12201.76
2025-08-17,Gamma LLC,ACC002,AU05,USD,PA002,SA005,14470.91,7206.17
2025-08-20,Alpha Inc,ACC001,AU05,,PA002,SA001,12463.44,8078.66
2025-10-23,Epsilon,ACC003,AU04,GBP,PA004,SA003,8977.19,13540.92
2025-09-10,Delta Inc,ACC003,AU01,GBP,PA004,SA004,9589.49,9774.62
2025-12-06,Alpha Inc,ACC002,AU05,INR,PA005,SA005,14674.58,
2025-02-26,Alpha Inc,ACC002,AU01,USD,PA005,SA003,9841.42,12471.23
2025-12-20,Gamma LLC,ACC003,AU05,USD,PA002,SA004,8855.83,11219.22
2025-08-10,Epsilon,ACC004,AU05,JPY,PA004,SA003,11800.68,5885.33
2025-08-10,Epsilon,ACC005,AU05,INR,PA002,SA005,5102.5,5723.2
2025-03-21,Gamma LLC,ACC004,AU05,EUR,PA005,SA004,5963.18,5256.93
2025-09-26,Epsilon,ACC003,AU01,GBP,PA004,SA005,7878.01,11853.06
2025-01-31,Gamma LLC,ACC005,AU01,EUR,PA005,SA001,9423.32,10497.56
2025-02-22,Epsilon,ACC001,AU03,INR,PA001,SA004,14594.76,5325.75
2025-06-14,Delta Inc,ACC005,AU05,JPY,PA001,SA002,14004.11,11915.81
2025-12-20,Gamma LLC,ACC004,AU02,USD,PA004,SA004,11499.79,11221.44
2025-06-21,Delta Inc,ACC002,AU01,EUR,PA003,SA004,7101.34,12665.28
2025-03-31,Beta Ltd,ACC001,AU01,,PA003,SA003,10656.62,14689.91
2025-05-08,Delta Inc,ACC005,AU04,GBP,PA002,SA001,8455.37,12948.54
2025-08-22,Delta Inc,ACC002,AU05,INR,PA002,SA004,8907.1,11923.96
2025-11-14,Gamma LLC,ACC001,AU02,GBP,PA005,SA005,12106.87,14859.1
2025-03-19,Delta Inc,ACC002,AU04,GBP,PA004,SA004,7193.99,12750.27
,Delta Inc,ACC005,AU02,INR,PA004,SA002,5571.35,10474.71
2025-07-01,Alpha Inc,ACC004,AU05,USD,PA003,SA001,7906.1,9500.42
2025-07-29,Alpha Inc,ACC003,AU02,JPY,PA004,SA005,5758.54,11481.16
2025-12-26,Alpha Inc,ACC001,AU01,JPY,PA004,SA002,13727.42,13709.89
2025-06-28,Gamma LLC,ACC002,AU02,JPY,PA005,SA002,9049.82,
2025-12-24,Epsilon,ACC002,AU02,EUR,PA001,SA005,5694.58,8391.57
,Epsilon,ACC003,AU05,EUR,PA002,SA001,10811.54,10783.62
2025-11-25,Gamma LLC,ACC005,AU02,GBP,PA002,SA005,8882.54,11085.35
2025-12-12,Gamma LLC,ACC005,AU03,JPY,PA004,SA002,8032.92,7188.88
2025-07-28,Delta Inc,ACC004,AU03,INR,PA001,SA001,13618.84,7441.7
2025-04-20,Alpha Inc,ACC004,AU03,EUR,PA004,SA001,12685.74,13367.92
2025-02-27,Beta Ltd,ACC002,AU03,USD,PA003,SA005,7755.08,10746.01
2025-03-09,Gamma LLC,ACC004,AU02,GBP,PA005,SA004,10087.89,9042.69
,Gamma LLC,ACC001,AU02,USD,PA004,SA001,14787.74,
2025-03-13,Epsilon,ACC004,AU04,EUR,PA003,SA003,8294.3,12572.35
,Gamma LLC,ACC004,AU03,GBP,PA003,SA003,7397.05,8361.45
,Alpha Inc,ACC004,AU02,USD,PA004,SA003,5769.48,8051.89
2025-12-13,Alpha Inc,ACC002,AU04,USD,PA003,SA005,13355.4,8683.25
,Gamma LLC,ACC004,AU02,,PA005,SA004,14519.29,14778.96
2025-05-14,Epsilon,ACC001,AU02,INR,PA001,SA005,9967.83,13430.18
2025-03-01,Epsilon,ACC002,AU02,USD,PA002,SA005,7817.63,9083.8
2025-06-12,Alpha Inc,ACC005,AU05,GBP,PA001,SA001,8046.23,8167.17
,Beta Ltd,ACC001,AU04,EUR,PA002,SA005,5699.0,13216.37
,Alpha Inc,ACC005,AU03,,PA003,SA002,8758.73,14768.3
2025-10-19,Gamma LLC,ACC003,AU03,INR,PA005,SA002,7604.34,12267.82
2025-04-13,Gamma LLC,ACC005,AU05,JPY,PA004,SA003,13488.99,6922.68
2025-12-24,Alpha Inc,ACC002,AU03,GBP,PA002,SA003,12604.7,7612.81
2025-10-24,Epsilon,ACC001,AU04,USD,PA002,SA005,10723.03,
2025-01-28,Beta Ltd,ACC003,AU02,,PA001,SA005,11169.47,
2025-07-05,Epsilon,ACC003,AU01,EUR,PA005,SA002,14945.51,6200.58
2025-11-09,Gamma LLC,ACC005,AU01,USD,PA003,SA003,14005.37,6051.74
2025-01-20,Epsilon,ACC004,AU05,JPY,PA001,SA001,11197.72,6583.71
2025-02-17,Epsilon,ACC001,AU05,GBP,PA002,SA003,11396.18,14499.62
2025-01-17,Gamma LLC,ACC001,AU03,EUR,PA005,SA004,8920.02,5332.45
2025-03-04,Epsilon,ACC001,AU04,INR,PA004,SA001,8107.48,9594.98
,Delta Inc,ACC004,AU05,EUR,PA002,SA003,14634.48,14353.86
,Beta Ltd,ACC005,AU02,EUR,PA005,SA002,12879.25,
2025-12-11,Delta Inc,ACC004,AU05,INR,PA003,SA003,8880.76,13958.23
2025-01-06,Delta Inc,ACC004,AU01,INR,PA002,SA004,8554.27,5445.93
2025-03-29,Alpha Inc,ACC005,AU01,,PA004,SA005,13931.65,6522.62
2025-07-19,Gamma LLC,ACC005,AU05,EUR,PA005,SA004,12103.85,12116.36
2025-06-30,Delta Inc,ACC004,AU01,EUR,PA001,SA004,14457.29,8232.29
2025-10-16,Delta Inc,ACC001,AU04,,PA002,SA001,10671.42,9697.34
2025-10-29,Beta Ltd,ACC001,AU02,,PA002,SA001,9016.25,11874.0
2025-12-16,Beta Ltd,ACC001,AU05,USD,PA003,SA003,10730.03,7760.13
2025-05-05,Epsilon,ACC004,AU04,JPY,PA004,SA005,14195.42,8830.47
2025-01-03,Delta Inc,ACC005,AU05,INR,PA003,SA002,7615.89,11594.23
2025-01-18,Beta Ltd,ACC004,AU05,,PA001,SA003,12877.47,5399.04
2025-07-07,Beta Ltd,ACC003,AU05,JPY,PA001,SA004,8861.81,7252.22
2025-12-10,Beta Ltd,ACC002,AU03,GBP,PA004,SA002,8648.38,13735.04
,Gamma LLC,ACC002,AU04,INR,PA002,SA004,13002.27,11881.93
2025-07-02,Delta Inc,ACC003,AU01,GBP,PA004,SA003,11350.9,6275.1
2025-06-02,Gamma LLC,ACC001,AU01,EUR,PA002,SA004,14810.76,11962.33
2025-11-01,Alpha Inc,ACC004,AU04,GBP,PA002,SA004,5016.29,7127.34
2025-06-01,Gamma LLC,ACC003,AU04,GBP,PA005,SA001,5973.5,9063.77
2025-08-19,Gamma LLC,ACC002,AU05,USD,PA002,SA005,6643.23,10415.54
2025-06-22,Epsilon,ACC003,AU03,JPY,PA002,SA003,7193.87,12870.97
2025-01-30,Epsilon,ACC004,AU04,INR,PA003,SA004,11643.37,7134.73
,Gamma LLC,ACC005,AU04,USD,PA001,SA003,10927.26,8823.23
2025-05-27,Alpha Inc,ACC005,AU03,,PA005,SA001,14512.89,12627.8
2025-06-12,Beta Ltd,ACC002,AU03,JPY,PA004,SA001,5988.21,11250.67
2025-12-17,Epsilon,ACC003,AU03,GBP,PA001,SA002,14034.54,11155.1
2025-09-18,Epsilon,ACC001,AU04,EUR,PA002,SA005,8477.18,5642.32
2025-06-06,Beta Ltd,ACC005,AU03,USD,PA004,SA001,10381.3,
2025-07-12,Delta Inc,ACC001,AU03,GBP,PA002,SA001,13793.96,10199.46
2025-08-21,Alpha Inc,ACC003,AU01,JPY,PA004,SA001,14849.39,9488.53
2025-05-29,Alpha Inc,ACC001,AU03,INR,PA003,SA004,11662.95,6846.01
2025-01-10,Gamma LLC,ACC004,AU05,INR,PA005,SA004,14149.58,13985.42
2025-04-28,Beta Ltd,ACC004,AU04,EUR,PA001,SA002,11114.06,8188.85
2025-04-24,Delta Inc,ACC004,AU04,INR,PA002,SA004,11199.85,8107.89
2025-03-02,Alpha Inc,ACC002,AU03,INR,PA005,SA002,10577.91,8670.33
2025-09-30,Gamma LLC,ACC001,AU05,GBP,PA003,SA002,11617.58,6744.3
,Delta Inc,ACC001,AU01,USD,PA005,SA001,6500.78,
2025-12-03,Gamma LLC,ACC005,AU03,USD,PA002,SA002,11277.39,9745.87
2025-03-20,Beta Ltd,ACC005,AU01,GBP,PA002,SA003,9934.74,13954.48
2025-05-23,Alpha Inc,ACC004,AU01,GBP,PA001,SA004,14244.93,11015.06
2025-12-01,Epsilon,ACC004,AU01,GBP,PA001,SA002,13120.6,11399.44
2025-12-04,Beta Ltd,ACC004,AU01,JPY,PA003,SA002,12235.13,13327.37
2025-11-10,Beta Ltd,ACC003,AU02,JPY,PA003,SA001,14096.78,5593.25
2025-05-04,Epsilon,ACC005,AU02,INR,PA002,SA004,14764.05,
2025-11-30,Gamma LLC,ACC001,AU05,EUR,PA002,SA001,8324.36,12514.9
2025-04-08,Epsilon,ACC004,AU02,INR,PA005,SA004,8244.79,8644.41
2025-06-22,Alpha Inc,ACC002,AU04,EUR,PA001,SA002,9343.77,9691.4
2025-04-03,Delta Inc,ACC003,AU01,EUR,PA004,SA001,13913.86,5871.44
2025-12-07,Delta Inc,ACC003,AU02,GBP,PA002,SA004,8090.51,10245.26
2025-11-22,Alpha Inc,ACC001,AU05,JPY,PA005,SA003,13131.25,9754.63
,Delta Inc,ACC004,AU04,,PA005,SA004,11703.19,14222.75
2025-03-28,Beta Ltd,ACC005,AU05,INR,PA001,SA002,13952.76,10808.64
2025-11-07,Delta Inc,ACC004,AU05,USD,PA002,SA002,11506.19,8719.03
2025-04-20,Beta Ltd,ACC004,AU05,USD,PA004,SA004,10762.09,
2025-05-26,Delta Inc,ACC003,AU02,EUR,PA002,SA002,6066.48,11167.16
2025-08-23,Epsilon,ACC004,AU03,INR,PA001,SA005,9695.05,12481.34
2025-04-05,Alpha Inc,ACC005,AU04,,PA002,SA004,14504.95,14677.58
,Gamma LLC,ACC002,AU03,USD,PA005,SA001,6557.24,5882.81
2025-11-25,Beta Ltd,ACC002,AU04,,PA004,SA003,13928.98,7054.21
2025-01-14,Alpha Inc,ACC004,AU02,JPY,PA004,SA001,13515.17,13024.1
2025-04-18,Beta Ltd,ACC002,AU05,GBP,PA004,SA003,14615.63,7660.73
2025-11-04,Alpha Inc,ACC004,AU05,GBP,PA004,SA004,10372.39,9233.09
2025-03-13,Alpha Inc,ACC004,AU01,INR,PA005,SA003,12427.98,6523.43
2025-07-05,Delta Inc,ACC004,AU04,USD,PA001,SA002,8756.45,14445.79
2025-07-11,Gamma LLC,ACC004,AU02,JPY,PA002,SA003,14723.81,12807.39
2025-02-28,Beta Ltd,ACC004,AU05,INR,PA005,SA003,9130.18,12835.53
2025-12-23,Epsilon,ACC003,AU02,USD,PA002,SA005,6309.06,13625.86
2025-02-26,Delta Inc,ACC005,AU04,JPY,PA004,SA002,12850.55,7736.65
2025-05-20,Alpha Inc,ACC003,AU03,EUR,PA003,SA003,9638.03,6302.23
2025-09-26,Epsilon,ACC004,AU05,JPY,PA002,SA004,14589.43,
2025-09-11,Alpha Inc,ACC004,AU05,GBP,PA005,SA005,5157.64,11935.07
2025-04-16,Epsilon,ACC002,AU02,USD,PA004,SA003,9753.15,12627.58
2025-10-21,Alpha Inc,ACC003,AU05,INR,PA005,SA003,5033.68,11813.19
2025-08-07,Alpha Inc,ACC004,AU05,JPY,PA003,SA005,7099.73,6395.3
2025-03-30,Beta Ltd,ACC005,AU05,,PA004,SA002,9702.59,13027.15
2025-01-22,Gamma LLC,ACC003,AU02,EUR,PA001,SA003,12558.35,14488.66
2025-08-06,Alpha Inc,ACC005,AU04,INR,PA002,SA002,14590.23,13954.41
2025-06-29,Delta Inc,ACC005,AU01,JPY,PA002,SA002,11842.45,8709.57
,Gamma LLC,ACC004,AU02,INR,PA004,SA002,6499.95,
2025-05-21,Alpha Inc,ACC005,AU02,EUR,PA001,SA005,9172.31,9266.69
2025-12-27,Alpha Inc,ACC003,AU05,EUR,PA003,SA001,14020.08,8475.29
2025-10-11,Epsilon,ACC003,AU02,EUR,PA002,SA005,5451.88,12680.54
2025-02-05,Epsilon,ACC002,AU05,GBP,PA004,SA003,10054.28,10659.73
2025-04-29,Beta Ltd,ACC004,AU01,GBP,PA005,SA001,10809.29,5211.21
2025-04-13,Epsilon,ACC002,AU05,GBP,PA005,SA005,7771.21,6459.84
2025-03-12,Delta Inc,ACC003,AU01,INR,PA001,SA005,14678.57,
2025-11-11,Alpha Inc,ACC005,AU01,GBP,PA001,SA004,8330.59,6159.82
2025-09-02,Epsilon,ACC002,AU01,JPY,PA003,SA002,12718.22,7993.67
2025-05-10,Gamma LLC,ACC003,AU04,USD,PA004,SA004,12213.14,9864.72
2025-08-26,Gamma LLC,ACC001,AU02,EUR,PA001,SA004,5739.16,
2025-07-13,Delta Inc,ACC005,AU01,JPY,PA003,SA003,12364.04,11167.74
2025-04-13,Beta Ltd,ACC002,AU04,INR,PA003,SA005,7554.74,10634.13
2025-09-26,Delta Inc,ACC005,AU04,GBP,PA004,SA003,11542.1,8486.86
2025-06-18,Delta Inc,ACC004,AU04,USD,PA004,SA002,5175.23,5235.19
,Alpha Inc,ACC003,AU03,JPY,PA002,SA002,7283.22,7701.3
2025-12-31,Gamma LLC,ACC003,AU01,EUR,PA005,SA003,12054.43,9653.67
2025-03-30,Delta Inc,ACC003,AU02,JPY,PA001,SA001,8169.31,11973.45
2025-06-02,Alpha Inc,ACC005,AU02,USD,PA001,SA004,8381.89,5051.85
2025-04-26,Alpha Inc,ACC005,AU02,JPY,PA001,SA001,12881.17,9119.98
2025-02-08,Beta Ltd,ACC003,AU04,INR,PA004,SA005,9337.38,11726.84
2025-11-27,Epsilon,ACC004,AU02,JPY,PA001,SA005,12077.88,
2025-08-18,Alpha Inc,ACC003,AU02,GBP,PA004,SA003,8603.73,9859.4
2025-11-13,Epsilon,ACC002,AU03,JPY,PA004,SA004,12718.63,7535.33
2025-01-21,Epsilon,ACC001,AU01,INR,PA005,SA004,9871.31,7962.42
2025-10-15,Gamma LLC,ACC005,AU05,JPY,PA005,SA004,9402.58,12771.65
2025-12-19,Epsilon,ACC001,AU05,,PA002,SA004,13763.04,11964.33
2025-08-14,Beta Ltd,ACC003,AU02,INR,PA003,SA002,9197.13,6911.21
2025-05-04,Delta Inc,ACC003,AU02,INR,PA004,SA001,11021.16,10982.83
2025-11-19,Beta Ltd,ACC001,AU03,USD,PA001,SA004,11005.41,6985.98
